,date,microsoft excel,customer service,microsoft office,scheduling,sales,budgeting,supervisory skills,project management,microsoft word,customer contact,microsoft powerpoint,repair,accounting,retail setting,staff management,SQL,software development,cleaning,data entry,inspection,patient care,microsoft vista,administrative support,business development,JAVA
69,2012-10-01,3,60,15,3,58,1,0,3,8,0,1,59,27,0,0,51,2,66,2,13,14,4,0,19,58
70,2012-11-01,3,56,17,3,74,1,0,2,8,0,1,58,23,0,0,49,2,69,2,13,13,6,0,22,58
71,2012-12-01,3,60,15,3,59,1,0,2,6,0,1,57,20,0,0,41,1,63,1,10,10,5,0,15,47
72,2013-01-01,3,56,17,3,63,1,0,3,8,0,1,61,25,0,0,50,2,64,2,13,11,5,0,24,82
73,2013-02-01,3,49,19,2,69,1,0,3,9,0,1,58,30,0,0,54,3,63,2,13,17,6,0,16,73
74,2013-03-01,3,50,16,2,65,1,0,3,8,0,1,63,30,0,0,55,2,72,2,14,19,5,0,23,67
75,2013-04-01,3,53,15,3,64,1,0,3,7,0,1,64,26,0,0,52,2,72,2,16,11,5,0,20,66
76,2013-05-01,3,55,15,2,65,1,0,3,7,0,1,72,24,0,0,55,2,78,3,14,13,4,0,19,59
77,2013-06-01,2,61,12,3,64,1,0,2,5,0,0,73,21,0,0,48,2,75,2,15,13,4,0,19,50
78,2013-07-01,3,60,16,3,66,1,0,3,7,0,0,74,23,0,0,58,2,81,2,17,13,5,0,24,59
79,2013-08-01,3,60,18,3,63,1,0,2,7,0,1,72,23,0,0,60,2,74,3,16,13,3,0,20,58
80,2013-09-01,3,62,20,3,60,1,0,3,9,0,1,69,28,0,0,56,2,75,2,15,13,6,0,18,59
81,2013-10-01,3,56,16,3,60,1,0,3,8,0,1,65,26,0,0,57,2,70,2,15,16,5,0,20,67
82,2013-11-01,3,56,18,3,74,1,0,3,7,0,0,65,25,0,0,53,3,70,2,13,14,3,0,22,61
83,2013-12-01,2,69,15,2,62,1,0,2,6,0,1,60,20,0,0,45,2,61,2,12,8,4,0,15,50
84,2014-01-01,3,66,18,3,65,1,0,3,7,0,0,59,25,0,0,53,2,66,2,14,12,4,0,18,62
85,2014-02-01,3,64,17,3,65,0,0,3,7,0,1,61,29,0,0,52,2,61,2,14,14,4,0,18,62
86,2014-03-01,3,63,15,3,65,1,0,2,6,0,0,62,26,0,0,49,2,62,2,14,9,4,0,18,53
87,2014-04-01,2,62,16,3,66,1,0,3,7,0,1,67,25,0,0,55,2,69,2,16,15,3,0,25,58
88,2014-05-01,2,65,13,2,65,0,0,3,6,0,1,69,22,0,0,50,2,72,2,17,14,4,0,15,49
89,2014-06-01,3,72,14,3,65,1,0,3,5,0,0,76,21,0,0,57,2,76,2,17,15,4,0,22,48
90,2014-07-01,2,70,12,3,66,1,0,3,5,0,0,79,22,0,0,55,2,78,2,17,13,3,0,18,49
91,2014-08-01,2,72,16,3,65,1,0,2,6,0,0,71,22,0,0,51,2,76,2,16,14,2,0,16,48
92,2014-09-01,3,74,16,3,60,1,0,2,7,0,1,67,29,0,0,53,2,69,2,15,17,2,0,17,52
93,2014-10-01,3,67,13,3,62,1,0,2,7,0,0,66,27,0,0,54,3,73,2,16,14,2,0,15,55
94,2014-11-01,2,67,15,3,71,1,0,2,6,0,0,66,22,0,0,49,2,66,1,14,15,2,0,15,56
95,2014-12-01,2,75,14,2,61,1,0,3,6,0,0,60,21,0,0,47,2,62,2,14,9,3,0,16,50
96,2015-01-01,3,70,17,3,64,1,0,3,6,0,1,63,29,0,0,57,1,70,2,15,13,4,0,19,56
97,2015-02-01,3,69,15,3,64,1,0,3,7,0,0,61,29,0,0,57,2,66,2,16,15,4,0,17,63
98,2015-03-01,3,68,15,4,64,1,0,3,6,0,0,67,31,0,0,61,3,71,2,18,16,3,0,23,62
99,2015-04-01,3,73,14,3,65,1,0,3,7,0,0,67,28,0,0,59,2,71,1,19,19,2,0,23,59
100,2015-05-01,3,75,13,4,64,1,0,3,6,0,1,69,24,0,0,59,2,78,2,17,15,2,0,18,52
101,2015-06-01,3,82,13,3,67,1,0,3,5,0,0,87,24,0,0,64,2,84,2,21,13,3,0,24,53
102,2015-07-01,2,80,14,3,70,0,0,3,5,0,0,81,23,0,0,62,2,82,2,19,17,3,0,21,54
103,2015-08-01,2,83,18,4,66,1,0,3,7,0,0,77,26,0,0,64,2,82,2,18,16,2,0,17,54
104,2015-09-01,3,85,16,3,63,1,0,3,7,0,0,68,28,0,0,63,2,71,2,18,18,3,0,18,58
105,2015-10-01,3,78,15,4,62,1,0,3,7,0,1,66,30,0,0,59,2,70,2,17,22,2,0,22,55
106,2015-11-01,3,74,14,3,70,1,0,4,7,0,1,60,26,0,0,58,2,73,2,16,19,3,0,17,51
107,2015-12-01,2,85,14,3,62,1,0,2,7,0,1,61,23,0,0,55,2,65,1,16,14,4,0,18,49
108,2016-01-01,2,74,12,3,63,0,0,3,5,0,0,61,26,0,0,42,2,68,2,16,13,3,0,20,40
109,2016-02-01,2,76,10,3,64,1,0,3,5,0,0,64,29,0,0,45,2,69,2,15,18,2,0,15,48
110,2016-03-01,2,75,10,3,64,1,0,3,5,0,0,67,28,0,0,48,2,71,2,18,18,2,0,16,45
111,2016-04-01,2,71,9,3,66,1,0,3,5,0,0,78,27,0,0,47,2,87,2,18,17,1,0,19,46
112,2016-05-01,2,74,9,4,66,1,0,3,5,0,0,74,21,0,0,49,2,80,2,18,16,1,0,18,41
113,2016-06-01,2,82,8,3,66,1,0,2,4,0,0,89,19,0,0,52,2,86,1,19,15,2,0,16,39
114,2016-07-01,1,88,8,2,65,1,0,2,3,0,0,87,19,0,0,43,2,82,1,17,15,2,0,10,35
115,2016-08-01,2,80,12,3,65,1,0,2,5,0,0,77,23,0,0,48,2,77,2,18,16,1,0,18,41
116,2016-09-01,2,78,10,3,61,1,0,3,5,0,0,70,24,0,0,41,2,74,2,18,17,1,0,15,41
117,2016-10-01,2,72,8,4,58,1,0,3,5,0,0,64,23,0,0,45,2,76,2,17,16,2,0,16,42
118,2016-11-01,2,77,9,3,67,1,0,2,4,0,0,63,22,0,0,44,1,74,1,15,17,1,0,14,40
119,2016-12-01,2,90,8,3,55,1,0,2,4,0,0,64,21,0,0,41,2,68,1,14,13,2,0,16,36
120,2017-01-01,2,84,10,4,61,1,0,3,5,0,0,70,27,0,0,46,2,75,2,17,15,1,0,17,38
121,2017-02-01,2,85,10,5,66,1,0,3,5,0,0,74,34,0,0,50,2,84,2,19,18,2,0,22,49
122,2017-03-01,2,79,9,5,66,1,0,3,4,0,0,79,31,0,0,52,2,88,2,22,18,1,0,25,45
123,2017-04-01,2,84,9,4,65,1,0,3,4,0,0,80,30,0,0,50,2,92,2,20,15,1,0,20,43
124,2017-05-01,1,90,9,5,69,1,0,3,4,0,0,91,26,0,0,50,2,98,2,22,18,1,0,23,41
125,2017-06-01,1,100,8,4,69,1,0,3,4,0,0,100,28,0,0,50,2,100,1,25,16,1,0,19,38
126,2017-07-01,2,100,7,4,70,1,0,2,3,0,0,90,20,0,0,45,1,91,2,20,16,1,0,19,37
127,2017-08-01,2,94,9,5,63,1,0,3,4,0,0,78,26,0,0,48,3,82,2,21,14,1,0,21,39
128,2017-09-01,1,93,9,4,61,1,0,2,5,0,0,72,26,0,0,45,3,78,2,17,17,1,0,17,39
129,2017-10-01,2,94,9,4,59,1,0,3,4,0,0,69,27,0,0,47,2,77,2,17,17,1,0,16,42
130,2017-11-01,1,92,9,4,70,1,0,3,4,0,0,63,22,0,0,42,2,78,2,17,15,2,0,16,40
131,2017-12-01,1,99,7,4,57,1,0,2,4,0,0,59,19,0,0,37,1,66,2,16,10,1,0,14,34
