,date,microsoft excel,customer service,microsoft office,scheduling,sales,budgeting,supervisory skills,project management,microsoft word,customer contact,microsoft powerpoint,repair,accounting,retail setting,staff management,SQL,software development,cleaning,data entry,inspection,patient care,microsoft vista,administrative support,business development,JAVA
68,2012-09-01,4,41,18,2,62,1,0,2,17,0,2,74,40,0,0,49,2,78,3,13,32,9,0,21,78
69,2012-10-01,3,44,17,3,61,1,0,2,14,0,2,65,32,0,1,48,2,77,2,13,32,6,0,19,73
70,2012-11-01,3,41,16,3,75,1,0,2,14,0,2,64,29,0,1,47,2,71,3,13,32,8,0,18,60
71,2012-12-01,3,44,15,2,58,1,0,2,13,0,2,61,27,0,0,41,1,68,2,11,14,7,0,12,56
72,2013-01-01,3,40,18,2,60,1,0,2,14,0,2,66,33,0,0,46,2,70,3,12,27,8,0,27,91
73,2013-02-01,3,39,17,3,69,1,0,2,15,0,2,62,36,0,1,49,2,69,3,16,31,10,0,18,78
74,2013-03-01,3,41,16,2,65,1,0,2,13,0,2,66,29,0,0,48,2,71,2,14,22,5,0,21,68
75,2013-04-01,3,41,14,3,69,1,0,2,12,0,2,76,29,0,1,48,3,82,3,16,39,5,0,20,65
76,2013-05-01,2,48,14,3,68,1,0,2,10,0,2,81,23,0,0,43,1,85,3,17,16,6,0,18,50
77,2013-06-01,3,47,12,3,69,1,0,1,8,0,1,86,23,0,0,42,2,86,3,16,25,6,0,23,53
78,2013-07-01,2,51,14,2,69,1,0,2,9,0,1,87,23,0,1,46,2,87,2,16,22,6,0,14,53
79,2013-08-01,3,49,20,3,68,1,0,2,12,0,1,81,27,0,1,48,2,83,3,18,26,9,0,13,52
80,2013-09-01,3,44,18,2,63,1,0,2,14,0,1,71,41,0,0,45,2,76,3,15,33,6,0,23,63
81,2013-10-01,3,43,15,4,60,1,0,2,12,0,1,72,34,0,1,47,2,80,3,16,37,5,0,21,70
82,2013-11-01,2,42,15,4,75,1,0,2,11,0,1,68,29,0,1,43,2,79,3,13,27,4,0,16,57
83,2013-12-01,2,52,15,2,62,1,0,2,12,0,1,69,26,0,0,38,2,66,2,11,14,6,0,10,53
84,2014-01-01,3,53,18,2,58,1,0,2,11,0,1,73,32,0,1,41,2,68,3,12,26,7,0,23,64
85,2014-02-01,3,48,16,3,66,1,0,2,12,0,1,71,40,0,1,44,2,68,2,14,28,7,0,22,69
86,2014-03-01,3,48,16,3,66,1,0,2,11,0,1,75,30,0,0,47,2,79,2,15,32,6,0,17,60
87,2014-04-01,3,48,15,4,70,1,0,2,11,0,1,79,33,0,1,47,2,87,3,18,34,7,0,22,64
88,2014-05-01,2,51,13,3,69,1,0,2,10,0,1,82,25,0,1,48,2,83,2,17,29,5,0,21,55
89,2014-06-01,2,54,15,2,74,1,0,2,8,0,1,92,25,0,1,48,2,89,2,19,26,5,0,17,53
90,2014-07-01,2,57,15,3,72,1,0,2,8,0,1,92,22,0,0,52,3,90,2,22,27,2,0,19,55
91,2014-08-01,2,53,17,3,67,1,0,2,11,0,1,82,27,0,0,47,1,82,2,18,21,3,0,18,54
92,2014-09-01,2,55,19,3,65,1,0,2,14,0,1,79,41,0,0,44,3,77,3,16,35,4,0,21,65
93,2014-10-01,3,54,14,4,62,1,0,2,11,0,1,73,36,0,1,52,2,80,3,16,33,4,0,27,72
94,2014-11-01,2,51,13,4,73,1,0,2,10,0,1,72,29,0,1,42,2,76,2,15,27,6,0,19,64
95,2014-12-01,2,58,14,4,60,1,0,1,9,0,1,70,27,0,0,41,2,73,2,14,23,2,0,12,57
96,2015-01-01,3,54,16,4,62,1,0,2,12,0,1,71,33,0,0,44,2,76,3,17,23,7,0,17,56
97,2015-02-01,3,53,14,3,67,1,0,2,12,0,1,67,38,0,0,46,3,70,2,16,45,5,0,18,63
98,2015-03-01,2,54,13,4,64,1,0,2,11,0,1,74,35,0,0,51,3,75,2,19,35,5,0,12,57
99,2015-04-01,3,53,12,4,69,1,0,2,10,0,1,77,33,0,1,51,2,78,3,18,49,3,0,20,60
100,2015-05-01,2,56,11,3,71,1,0,2,9,0,1,81,24,0,0,48,2,85,3,17,27,5,0,20,47
101,2015-06-01,3,65,12,3,76,1,0,2,8,0,1,98,25,0,0,53,3,96,3,21,26,3,0,20,47
102,2015-07-01,2,62,13,3,76,1,0,2,8,0,1,93,21,0,1,50,2,89,3,19,29,5,0,25,51
103,2015-08-01,2,56,18,4,67,1,0,2,11,0,1,83,28,0,1,44,2,85,3,15,24,5,0,16,46
104,2015-09-01,3,57,15,4,62,1,0,2,11,0,1,69,37,0,0,48,2,71,2,16,35,1,0,21,55
105,2015-10-01,2,57,13,4,62,1,0,3,11,0,1,73,33,0,1,49,2,74,2,16,29,4,0,27,56
106,2015-11-01,2,59,12,4,73,1,0,2,10,0,1,68,29,0,0,41,2,79,2,14,30,3,0,20,53
107,2015-12-01,2,69,10,4,60,1,0,2,8,0,1,68,24,0,0,41,2,70,2,13,25,2,0,18,45
108,2016-01-01,2,63,11,3,59,1,0,2,7,0,1,73,28,0,1,30,1,75,2,15,39,2,0,16,36
109,2016-02-01,1,71,9,3,70,1,0,2,8,0,0,78,30,0,0,35,2,80,2,17,35,3,0,16,41
110,2016-03-01,2,66,8,3,67,1,0,1,8,0,1,76,25,0,1,34,2,77,2,18,33,4,0,20,37
111,2016-04-01,2,67,7,4,73,1,0,2,6,0,1,83,28,0,0,35,2,85,2,17,38,2,0,20,37
112,2016-05-01,1,65,6,3,74,1,0,2,6,0,0,83,20,0,0,32,2,84,2,17,25,2,0,16,31
113,2016-06-01,1,76,7,4,76,0,0,1,5,0,0,97,20,0,1,35,1,93,2,19,34,0,0,13,28
114,2016-07-01,1,86,7,3,74,1,0,1,5,0,0,90,15,0,0,28,1,88,2,17,33,2,0,18,26
115,2016-08-01,1,75,10,4,66,0,0,2,7,0,0,82,22,0,0,31,2,82,3,17,19,2,0,16,28
116,2016-09-01,2,72,9,3,66,1,0,2,8,0,1,77,29,0,1,28,1,78,2,17,27,2,0,19,35
117,2016-10-01,2,67,7,4,61,1,0,2,7,0,0,73,25,0,0,28,2,80,2,17,32,2,0,16,34
118,2016-11-01,1,71,7,4,76,1,0,2,6,0,0,70,23,0,0,29,2,74,2,14,26,2,0,13,34
119,2016-12-01,1,86,7,3,61,1,0,1,5,0,0,74,20,0,0,27,1,74,2,14,21,2,0,13,29
120,2017-01-01,2,76,8,3,60,1,0,1,7,0,0,72,27,0,1,29,1,77,2,15,26,2,0,15,34
121,2017-02-01,2,77,8,3,70,1,0,1,6,0,0,72,32,0,1,34,2,76,3,16,35,3,0,19,41
122,2017-03-01,2,74,8,4,70,1,0,1,6,0,0,81,25,0,1,35,1,85,2,17,29,3,0,17,36
123,2017-04-01,1,77,7,4,72,1,0,2,6,0,1,80,25,0,1,33,2,85,2,17,33,2,0,17,35
124,2017-05-01,2,85,7,4,74,1,0,1,5,0,0,87,20,0,0,33,1,90,2,17,26,3,0,13,27
125,2017-06-01,1,100,6,3,81,1,0,1,4,0,0,100,18,0,0,33,2,95,2,21,25,3,0,15,24
126,2017-07-01,1,100,6,3,77,1,0,1,4,0,0,95,17,0,1,29,1,100,3,20,26,2,0,13,23
127,2017-08-01,1,89,8,4,70,1,0,1,6,0,0,87,21,0,0,29,1,86,2,18,24,2,0,13,26
128,2017-09-01,2,86,7,4,69,1,0,2,7,0,0,84,30,0,1,33,2,89,2,18,35,0,0,21,34
129,2017-10-01,2,87,7,5,67,1,0,2,6,0,0,86,31,0,0,33,2,90,2,15,38,1,0,20,32
130,2017-11-01,1,83,6,4,74,1,0,2,6,0,0,76,24,0,1,31,2,87,2,16,29,1,0,12,31
131,2017-12-01,2,94,6,3,60,1,0,1,5,0,0,75,19,0,0,25,2,74,2,13,25,1,0,14,27
