,date,microsoft excel,customer service,microsoft office,scheduling,sales,budgeting,supervisory skills,project management,microsoft word,customer contact,microsoft powerpoint,repair,accounting,retail setting,staff management,SQL,software development,cleaning,data entry,inspection,patient care,microsoft vista,administrative support,business development,JAVA
23,2008-12-01,9,36,44,4,64,2,0,5,11,0,0,63,63,0,0,0,0,61,14,13,0,69,0,41,65
24,2009-01-01,9,43,41,6,70,3,0,1,11,0,0,56,67,0,0,0,0,69,8,10,0,23,0,25,53
25,2009-02-01,6,40,41,6,68,2,0,2,16,0,0,50,66,0,0,0,0,54,8,20,0,48,0,41,73
26,2009-03-01,9,28,39,4,77,2,0,2,13,0,0,56,73,0,0,0,0,58,4,11,0,39,0,39,69
27,2009-04-01,5,31,34,13,78,1,0,3,9,0,0,57,60,0,0,0,0,63,10,11,0,34,0,35,69
28,2009-05-01,6,28,38,6,77,4,0,4,6,0,0,62,72,0,0,0,0,62,0,13,0,58,0,35,68
29,2009-06-01,7,41,32,6,75,2,0,2,9,0,0,60,52,0,0,0,0,63,5,16,0,70,0,55,72
30,2009-07-01,10,33,43,5,84,4,0,4,8,0,0,65,58,0,0,0,0,85,4,8,0,76,0,36,55
31,2009-08-01,4,40,42,4,67,0,0,2,8,0,0,73,49,0,0,0,0,71,8,15,0,52,0,52,59
32,2009-09-01,17,55,37,5,75,1,0,1,15,0,0,72,85,0,0,0,0,72,6,28,0,26,0,56,74
33,2009-10-01,8,46,53,10,68,0,0,2,13,0,0,71,51,0,0,0,0,69,0,9,0,35,0,70,66
34,2009-11-01,5,40,45,6,100,1,0,3,12,0,0,56,75,0,0,0,0,51,4,14,0,38,0,43,79
35,2009-12-01,6,36,51,5,64,4,0,0,8,0,0,55,49,0,0,0,0,51,4,12,0,27,0,42,69
36,2010-01-01,13,49,64,5,63,1,0,5,10,0,0,49,43,0,0,0,0,58,3,21,0,95,0,24,52
37,2010-02-01,13,44,46,9,84,0,0,2,13,0,0,54,82,0,0,0,0,70,4,6,0,23,0,43,85
38,2010-03-01,7,48,28,5,72,1,0,3,9,0,0,53,86,0,0,0,0,77,10,22,0,40,0,33,79
39,2010-04-01,10,48,33,6,74,1,0,2,15,0,0,51,89,0,0,0,0,59,6,21,0,23,0,69,70
40,2010-05-01,9,58,59,8,83,3,0,1,13,0,0,50,71,0,0,0,0,60,0,20,0,25,0,38,57
41,2010-06-01,6,61,40,8,86,2,0,2,9,0,0,74,35,0,0,0,0,80,0,10,0,28,0,56,55
42,2010-07-01,8,48,29,9,89,0,0,2,7,0,0,82,59,0,0,0,0,66,5,16,0,36,0,27,46
43,2010-08-01,9,38,41,9,84,1,0,3,10,0,0,65,44,0,0,0,0,76,7,15,0,26,0,45,60
44,2010-09-01,6,48,44,8,79,3,0,4,19,0,0,79,100,0,0,0,0,71,8,17,0,61,0,73,86
45,2010-10-01,8,42,44,9,76,2,0,4,18,0,0,55,63,0,0,0,0,53,0,13,0,36,0,24,80
46,2010-11-01,12,42,41,5,80,3,0,6,10,0,0,61,48,0,0,0,0,58,4,10,0,0,0,52,90
47,2010-12-01,6,46,53,4,66,2,0,3,16,0,0,58,60,0,0,0,0,56,0,12,0,30,0,68,68
48,2011-01-01,7,55,43,6,72,1,0,3,12,0,0,59,69,0,0,0,0,67,3,10,0,26,0,19,55
49,2011-02-01,7,50,39,3,74,1,0,1,11,0,0,60,66,0,0,0,0,68,2,13,0,16,0,43,74
50,2011-03-01,4,49,37,5,82,1,0,2,11,0,0,58,66,0,0,0,0,70,3,12,0,23,0,17,72
51,2011-04-01,6,41,34,2,79,2,0,2,12,0,0,64,65,0,0,0,0,76,2,14,0,26,0,26,73
52,2011-05-01,5,41,35,4,76,1,0,3,13,0,0,62,53,0,0,0,0,66,3,8,0,21,0,23,66
53,2011-06-01,6,64,23,7,75,1,0,4,10,0,0,74,55,0,0,0,0,88,3,13,0,20,0,17,52
54,2011-07-01,6,44,33,5,74,1,0,2,11,0,0,89,48,0,0,0,0,77,2,14,0,17,0,23,47
55,2011-08-01,5,56,33,9,78,2,0,1,12,0,0,73,53,0,0,0,0,74,3,8,0,21,0,27,53
56,2011-09-01,9,50,33,3,70,1,0,3,14,0,0,59,57,0,0,0,0,73,5,15,0,11,0,19,69
57,2011-10-01,6,47,30,1,63,1,0,2,12,0,0,58,64,0,0,0,0,74,2,14,0,20,0,30,72
58,2011-11-01,6,41,34,5,96,1,0,2,12,0,0,55,60,0,0,0,0,60,2,10,0,13,0,25,67
59,2011-12-01,4,38,33,2,62,1,0,1,9,0,0,56,47,0,0,0,0,66,4,11,0,21,0,29,55
60,2012-01-01,6,45,38,6,65,1,0,2,11,0,0,56,55,0,0,0,0,56,2,16,0,21,0,22,56
61,2012-02-01,8,40,34,5,71,1,0,2,11,0,0,58,89,0,0,0,0,64,1,9,0,17,0,44,63
62,2012-03-01,4,45,36,5,69,2,0,1,10,0,0,55,71,0,0,0,0,63,3,12,0,20,0,19,59
63,2012-04-01,6,47,34,5,65,1,0,2,11,0,0,58,64,0,0,0,0,70,2,11,0,12,0,13,73
64,2012-05-01,3,40,27,4,77,1,0,2,12,0,0,67,48,0,0,0,0,78,2,13,0,16,0,18,43
65,2012-06-01,3,50,26,6,76,2,0,1,9,0,0,60,40,0,0,0,0,79,2,10,0,14,0,19,51
66,2012-07-01,4,46,38,5,64,2,0,2,8,0,0,77,45,0,0,0,0,83,4,16,0,13,0,33,52
67,2012-08-01,4,40,33,8,67,1,0,2,10,0,0,64,45,0,0,0,0,80,3,13,0,12,0,18,61
68,2012-09-01,6,56,36,5,65,2,0,2,15,0,0,60,62,0,0,0,0,75,4,12,0,9,0,13,75
69,2012-10-01,8,61,38,5,63,1,0,2,11,0,0,58,62,0,0,0,0,71,2,12,0,10,0,34,75
70,2012-11-01,6,52,35,4,75,1,0,1,9,0,0,56,49,0,0,0,0,54,3,12,0,0,0,14,57
71,2012-12-01,5,47,32,6,67,1,0,1,9,0,0,49,45,0,0,0,0,64,3,7,0,9,0,18,62
72,2013-01-01,8,60,42,7,68,1,0,2,13,0,0,60,70,0,0,0,0,73,2,11,0,8,0,16,97
73,2013-02-01,5,53,36,5,63,0,0,2,10,0,0,56,74,0,0,0,0,64,2,11,0,14,0,32,87
74,2013-03-01,4,48,32,4,59,1,0,2,9,0,0,57,63,0,0,0,0,67,2,11,0,0,0,13,65
75,2013-04-01,4,49,25,4,70,1,0,3,10,0,0,60,59,0,0,0,0,80,3,13,0,10,0,16,68
76,2013-05-01,5,52,23,3,74,1,0,1,11,0,0,63,48,0,0,0,0,84,4,15,0,11,0,19,49
77,2013-06-01,5,53,29,5,73,1,0,2,8,0,0,75,38,0,0,0,0,88,1,12,0,18,0,24,60
78,2013-07-01,4,59,24,3,67,1,0,1,8,0,0,89,48,0,0,0,0,88,5,13,0,10,0,35,49
79,2013-08-01,7,63,35,6,74,1,0,2,10,0,0,78,45,0,0,0,0,86,4,12,0,20,0,18,53
80,2013-09-01,7,47,39,5,68,2,0,2,12,0,0,71,75,0,0,0,0,79,2,13,0,14,0,18,67
81,2013-10-01,4,42,33,3,64,1,0,2,10,0,0,59,62,0,0,0,0,73,1,10,0,20,0,15,82
82,2013-11-01,4,48,32,4,70,1,0,2,13,0,0,59,53,0,0,0,0,72,3,10,0,9,0,23,58
83,2013-12-01,5,56,32,4,64,1,0,1,8,0,0,57,44,0,0,0,0,60,2,9,0,19,0,17,43
84,2014-01-01,6,60,36,6,59,1,0,2,9,0,0,60,74,0,0,0,0,66,2,10,0,0,0,9,70
85,2014-02-01,3,52,32,5,64,1,0,2,9,0,0,59,69,0,0,0,0,68,1,11,0,8,0,8,67
86,2014-03-01,4,48,26,3,64,1,0,3,8,0,0,64,70,0,0,0,0,60,2,14,0,7,0,23,57
87,2014-04-01,5,65,32,7,69,1,0,2,9,0,0,76,63,0,0,0,0,100,2,12,0,13,0,22,59
88,2014-05-01,4,61,29,5,74,2,0,2,8,0,0,79,52,0,0,0,0,78,2,15,0,0,0,18,49
89,2014-06-01,6,64,27,4,72,1,0,2,8,0,0,85,55,0,0,0,0,92,2,19,0,12,0,27,44
90,2014-07-01,3,66,23,2,68,1,0,1,7,0,0,80,43,0,0,0,0,85,2,14,0,8,0,35,53
91,2014-08-01,3,70,37,3,72,1,0,2,7,0,0,83,45,0,0,0,0,97,1,14,0,7,0,19,54
92,2014-09-01,4,68,31,5,68,1,0,2,12,0,0,73,71,0,0,0,0,79,2,16,0,14,0,32,65
93,2014-10-01,5,65,28,6,63,2,0,2,9,0,0,68,66,0,0,0,0,78,2,14,0,10,0,17,62
94,2014-11-01,4,62,26,3,73,2,0,2,9,0,0,57,60,0,0,0,0,73,1,10,0,7,0,12,64
95,2014-12-01,3,78,23,4,63,1,0,1,9,0,0,65,52,0,0,0,0,67,1,10,0,0,0,21,47
96,2015-01-01,6,69,32,5,64,1,0,2,8,0,0,59,61,0,0,0,0,67,2,11,0,11,0,17,51
97,2015-02-01,7,56,29,5,62,1,0,2,12,0,0,61,70,0,0,0,0,77,2,12,0,7,0,23,63
98,2015-03-01,5,59,26,6,63,1,0,2,9,0,0,67,77,0,0,0,0,79,2,15,0,11,0,13,63
99,2015-04-01,5,67,27,5,68,1,0,1,8,0,0,72,61,0,0,0,0,78,3,16,0,7,0,10,63
100,2015-05-01,2,67,19,5,71,1,0,3,9,0,0,73,49,0,0,0,0,87,2,14,0,7,0,14,44
101,2015-06-01,5,70,20,6,76,1,0,2,6,0,0,83,47,0,0,0,0,88,3,17,0,9,0,16,33
102,2015-07-01,4,80,18,7,70,1,0,2,5,0,0,84,40,0,0,0,0,89,1,13,0,7,0,17,41
103,2015-08-01,4,83,27,8,66,1,0,1,7,0,0,83,46,0,0,0,0,94,2,12,0,10,0,9,37
104,2015-09-01,2,81,27,6,63,1,0,2,8,0,0,75,73,0,0,0,0,75,2,15,0,8,0,17,47
105,2015-10-01,3,66,21,5,64,1,0,3,8,0,0,68,68,0,0,0,0,89,3,16,0,18,0,19,55
106,2015-11-01,3,64,27,6,74,1,0,1,9,0,0,66,51,0,0,0,0,75,3,12,0,0,0,18,50
107,2015-12-01,3,83,24,3,54,1,0,2,7,0,0,58,56,0,0,0,0,72,2,12,0,6,0,20,42
108,2016-01-01,5,67,22,3,63,1,0,2,6,0,0,67,59,0,0,0,0,77,1,14,0,9,0,21,35
109,2016-02-01,5,73,21,8,58,1,0,2,8,0,0,63,64,0,0,0,0,81,2,15,0,6,0,26,54
110,2016-03-01,2,66,19,5,63,1,0,2,7,0,0,70,68,0,0,0,0,62,2,14,0,5,0,9,41
111,2016-04-01,2,62,19,5,70,1,0,1,7,0,0,78,65,0,0,0,0,81,1,13,0,0,0,22,40
112,2016-05-01,2,59,18,5,71,1,0,1,5,0,0,76,39,0,0,0,0,81,2,17,0,5,0,10,30
113,2016-06-01,2,62,13,6,77,1,0,1,5,0,0,100,34,0,0,0,0,88,1,14,0,6,0,8,23
114,2016-07-01,2,83,14,6,75,0,0,2,4,0,0,88,37,0,0,0,0,78,3,18,0,6,0,8,24
115,2016-08-01,1,78,17,7,71,1,0,2,6,0,0,81,40,0,0,0,0,83,2,17,0,9,0,16,27
116,2016-09-01,1,80,16,6,67,1,0,2,7,0,0,76,53,0,0,0,0,84,2,13,0,5,0,16,31
117,2016-10-01,2,68,16,6,59,1,0,2,7,0,0,68,52,0,0,0,0,79,2,10,0,0,0,7,39
118,2016-11-01,2,62,14,8,73,1,0,2,5,0,0,63,55,0,0,0,0,78,2,12,0,5,0,12,43
119,2016-12-01,2,83,12,4,54,1,0,1,5,0,0,66,40,0,0,0,0,65,1,11,0,5,0,17,29
120,2017-01-01,2,72,16,5,55,1,0,1,5,0,0,67,55,0,0,0,0,72,2,10,0,0,0,21,29
121,2017-02-01,2,77,16,7,68,1,0,1,6,0,0,65,69,0,0,0,0,74,1,14,0,5,0,14,40
122,2017-03-01,3,71,13,8,69,1,0,2,6,0,0,69,60,0,0,0,0,75,1,17,0,10,0,15,33
123,2017-04-01,2,73,15,4,75,1,0,2,4,0,0,78,48,0,0,0,0,93,1,16,0,0,0,17,38
124,2017-05-01,3,79,12,7,70,1,0,1,6,0,0,84,44,0,0,0,0,92,1,20,0,0,0,6,31
125,2017-06-01,2,82,9,4,80,1,0,2,3,0,0,100,35,0,0,0,0,91,2,19,0,0,0,24,23
126,2017-07-01,2,93,8,4,74,1,0,2,3,0,0,96,32,0,0,0,0,90,1,17,0,0,0,5,24
127,2017-08-01,3,86,14,5,69,1,0,0,4,0,0,88,39,0,0,0,0,83,1,15,0,0,0,14,22
128,2017-09-01,3,100,14,7,64,1,0,1,5,0,0,70,52,0,0,0,0,78,2,13,0,0,0,10,27
129,2017-10-01,2,91,10,5,62,1,0,2,6,0,0,73,55,0,0,0,0,96,2,17,0,5,0,13,35
130,2017-11-01,2,93,11,4,70,1,0,1,5,0,0,67,49,0,0,0,0,82,1,11,0,0,0,11,32
131,2017-12-01,2,89,12,7,56,1,0,1,4,0,0,62,40,0,0,0,0,75,1,9,0,0,0,12,24
