,date,microsoft excel,customer service,microsoft office,scheduling,sales,budgeting,supervisory skills,project management,microsoft word,customer contact,microsoft powerpoint,repair,accounting,retail setting,staff management,SQL,software development,cleaning,data entry,inspection,patient care,microsoft vista,administrative support,business development,JAVA
22,2008-11-01,6,26,28,4,76,1,0,2,13,0,2,60,33,0,0,73,2,73,4,11,17,37,0,22,74
23,2008-12-01,5,34,25,4,59,0,0,2,13,0,1,61,30,0,0,71,3,62,5,11,12,42,0,13,74
24,2009-01-01,5,34,29,5,62,1,0,3,13,0,1,64,35,0,0,83,3,77,3,13,17,54,0,17,71
25,2009-02-01,7,34,29,4,62,1,0,2,15,0,1,63,41,0,0,85,2,69,5,14,16,55,0,24,80
26,2009-03-01,5,30,25,3,64,1,0,2,11,0,1,65,37,0,0,84,3,80,3,17,7,37,0,24,76
27,2009-04-01,5,28,25,5,68,1,0,3,14,0,2,61,34,0,0,81,3,81,4,18,19,33,0,28,84
28,2009-05-01,3,30,23,4,67,1,0,2,14,0,2,67,31,0,0,80,2,80,4,15,9,35,0,17,67
29,2009-06-01,5,34,25,3,70,1,0,2,11,0,2,75,27,0,0,87,4,85,5,14,13,42,0,30,69
30,2009-07-01,4,38,28,4,70,0,0,2,11,0,1,73,26,0,0,84,2,83,2,18,13,51,0,17,64
31,2009-08-01,5,41,29,4,67,1,0,2,11,0,0,72,26,0,0,82,2,91,6,19,17,40,0,23,69
32,2009-09-01,7,38,34,4,63,1,0,2,18,0,1,66,43,0,0,84,2,86,4,17,17,45,0,19,76
33,2009-10-01,5,39,31,4,60,1,0,3,13,0,2,65,35,0,0,81,2,75,2,16,17,41,0,23,83
34,2009-11-01,5,37,32,3,100,1,0,3,14,0,2,63,36,0,0,77,2,76,5,15,18,26,0,13,73
35,2009-12-01,4,44,31,3,61,1,0,3,15,0,2,67,29,0,0,77,2,65,3,14,12,22,0,27,67
36,2010-01-01,5,42,35,4,65,1,0,2,14,0,2,68,39,0,0,74,2,73,4,15,12,27,0,11,70
37,2010-02-01,7,43,33,4,66,1,0,3,16,0,1,59,45,0,0,82,3,67,4,17,12,19,0,23,85
38,2010-03-01,5,42,29,5,66,1,0,3,14,0,2,64,41,0,0,86,4,76,4,20,20,33,0,21,80
39,2010-04-01,5,42,27,6,67,1,0,3,13,0,2,67,38,0,0,83,2,83,3,18,23,15,0,25,81
40,2010-05-01,4,44,26,5,68,1,0,3,14,0,2,70,33,0,0,83,3,81,3,22,21,22,0,13,72
41,2010-06-01,5,48,30,5,69,0,0,2,11,0,1,79,26,0,0,88,3,85,4,20,15,14,0,25,65
42,2010-07-01,6,45,28,4,68,1,0,2,11,0,1,80,24,0,0,81,3,84,3,18,18,24,0,26,61
43,2010-08-01,4,38,30,4,64,1,0,2,9,0,1,80,31,0,0,87,2,86,4,20,22,14,0,21,68
44,2010-09-01,6,44,39,4,64,1,0,3,18,0,2,73,42,0,0,85,3,84,3,17,20,15,0,18,72
45,2010-10-01,6,37,33,4,57,1,0,3,16,0,2,68,37,0,0,85,2,79,3,18,16,18,0,21,87
46,2010-11-01,6,38,30,5,74,1,0,2,15,0,2,64,37,0,0,83,3,71,3,14,24,9,0,15,80
47,2010-12-01,5,38,27,5,56,1,0,3,16,0,1,67,27,0,0,80,3,67,3,14,9,11,0,13,71
48,2011-01-01,5,41,29,4,61,1,0,2,14,0,2,67,34,0,0,64,2,78,3,14,24,19,0,22,59
49,2011-02-01,5,38,28,4,58,1,0,3,14,0,1,100,41,0,0,68,3,64,2,14,33,11,0,19,72
50,2011-03-01,5,38,25,5,63,1,0,2,14,0,2,90,38,0,0,69,2,73,2,15,17,8,0,21,70
51,2011-04-01,5,38,24,4,66,1,0,3,13,0,2,75,37,0,0,67,2,79,2,14,22,11,0,20,69
52,2011-05-01,4,39,21,4,69,1,0,2,13,0,2,72,30,0,0,69,2,83,3,18,15,10,0,18,64
53,2011-06-01,4,46,23,3,67,1,0,2,11,0,1,84,27,0,0,77,3,86,3,21,15,7,0,20,65
54,2011-07-01,3,49,21,5,63,1,0,2,9,0,1,79,25,0,0,63,2,81,4,16,16,7,0,16,54
55,2011-08-01,5,54,25,5,69,1,0,2,10,0,1,76,25,0,0,65,2,80,3,17,16,7,0,15,55
56,2011-09-01,6,50,30,4,67,1,0,2,16,0,1,68,37,0,0,70,2,83,5,18,20,10,0,21,67
57,2011-10-01,5,44,26,4,60,1,0,2,13,0,1,62,38,0,0,70,2,75,3,14,19,7,0,19,72
58,2011-11-01,4,43,27,5,82,1,0,2,12,0,1,64,35,0,0,67,3,74,3,14,21,9,0,17,73
59,2011-12-01,4,47,26,4,58,1,0,2,12,0,1,61,29,0,0,63,2,71,2,12,16,11,0,12,63
60,2012-01-01,5,48,31,5,60,1,0,3,14,0,1,60,35,0,0,62,2,73,3,14,20,7,0,25,58
61,2012-02-01,6,40,23,4,63,1,0,3,13,0,1,60,41,0,0,65,2,70,3,18,26,8,0,17,69
62,2012-03-01,5,42,26,4,66,1,0,2,12,0,2,64,36,0,0,63,2,80,3,18,16,5,0,17,66
63,2012-04-01,4,44,22,4,69,1,0,2,12,0,1,68,34,0,0,66,2,78,3,18,23,6,0,16,72
64,2012-05-01,4,49,18,4,72,1,0,2,11,0,2,69,29,0,0,58,2,80,3,17,13,8,0,16,53
65,2012-06-01,4,47,19,3,68,0,0,2,9,0,1,75,26,0,0,59,2,80,3,17,17,7,0,18,47
66,2012-07-01,3,57,19,3,67,0,0,1,7,0,0,77,21,0,0,54,2,82,3,16,17,4,0,19,48
67,2012-08-01,4,55,22,4,67,1,0,2,9,0,0,69,24,0,0,57,2,82,4,16,11,8,0,13,51
68,2012-09-01,5,56,24,4,60,1,0,2,13,0,1,63,33,0,0,49,2,78,3,16,22,5,0,13,59
69,2012-10-01,5,60,21,5,56,1,0,2,11,0,1,60,30,0,0,55,2,73,3,15,21,6,0,16,62
70,2012-11-01,5,51,20,4,69,1,0,2,10,0,1,59,28,0,0,52,2,82,2,15,22,5,0,12,59
71,2012-12-01,2,52,19,3,54,1,0,2,10,0,1,56,22,0,0,41,1,68,1,11,12,7,0,10,53
72,2013-01-01,5,50,24,3,60,1,0,2,11,0,1,60,34,0,0,60,2,76,3,14,19,5,0,17,83
73,2013-02-01,5,50,21,4,62,1,0,2,11,0,1,59,39,0,0,53,2,74,3,14,18,4,0,19,74
74,2013-03-01,4,51,21,4,63,1,0,2,10,0,1,63,35,0,0,49,2,75,2,15,18,5,0,14,61
75,2013-04-01,3,52,19,4,68,1,0,2,11,0,1,67,33,0,0,55,2,80,2,19,24,3,0,17,63
76,2013-05-01,3,50,17,4,74,1,0,2,9,0,1,71,29,0,0,53,2,82,2,18,15,3,0,15,56
77,2013-06-01,4,56,16,3,67,0,0,1,8,0,1,78,23,0,0,49,1,90,3,18,15,4,0,17,51
78,2013-07-01,4,57,19,5,66,1,0,2,9,0,1,83,23,0,0,60,1,90,3,19,16,3,0,20,56
79,2013-08-01,4,59,23,4,64,0,0,2,9,0,1,77,23,0,0,60,3,88,3,17,16,4,0,15,51
80,2013-09-01,3,59,26,4,61,1,0,2,11,0,1,69,36,0,0,49,2,79,2,17,19,3,0,14,56
81,2013-10-01,5,52,20,5,60,1,0,3,12,0,1,64,37,0,0,63,2,86,3,18,16,8,0,21,74
82,2013-11-01,3,51,19,3,69,1,0,2,9,0,1,64,30,0,0,50,2,74,2,13,18,4,0,12,54
83,2013-12-01,3,57,20,4,59,1,0,2,9,0,1,64,26,0,0,46,2,73,2,11,19,5,0,17,53
84,2014-01-01,4,54,22,5,58,1,0,2,10,0,1,66,34,0,0,53,2,73,3,17,16,7,0,18,63
85,2014-02-01,4,60,20,4,64,1,0,2,9,0,1,63,43,0,0,56,2,70,3,17,18,3,0,18,65
86,2014-03-01,3,53,22,4,63,1,0,2,10,0,1,66,35,0,0,52,1,74,2,18,22,4,0,13,58
87,2014-04-01,4,52,21,5,69,1,0,2,10,0,1,72,35,0,0,51,2,80,2,17,24,5,0,21,58
88,2014-05-01,3,59,16,4,72,1,0,2,9,0,1,76,30,0,0,52,2,87,2,18,23,3,0,14,50
89,2014-06-01,3,64,16,4,67,1,0,2,7,0,0,81,23,0,0,56,2,90,3,20,18,5,0,17,45
90,2014-07-01,3,64,16,4,71,1,0,2,6,0,0,83,23,0,0,54,2,88,2,20,14,6,0,18,49
91,2014-08-01,4,66,21,4,65,1,0,2,7,0,0,75,20,0,0,54,2,87,2,16,13,4,0,16,46
92,2014-09-01,4,64,21,4,61,1,0,2,10,0,1,69,37,0,0,52,2,87,3,17,25,4,0,16,59
93,2014-10-01,3,63,19,4,59,1,0,2,9,0,1,68,34,0,0,53,2,80,2,17,23,2,0,15,63
94,2014-11-01,3,56,18,4,66,1,0,2,9,0,1,66,29,0,0,44,1,75,3,13,26,3,0,14,57
95,2014-12-01,3,66,17,4,56,1,0,2,9,0,0,61,27,0,0,47,2,69,2,13,15,4,0,14,50
96,2015-01-01,4,63,19,5,60,1,0,2,8,0,0,65,32,0,0,50,1,73,3,15,16,2,0,17,45
97,2015-02-01,4,64,17,4,63,1,0,2,10,0,1,63,43,0,0,54,3,72,3,17,17,2,0,16,59
98,2015-03-01,4,61,16,4,66,1,0,2,8,0,0,68,37,0,0,56,2,78,3,18,21,4,0,13,53
99,2015-04-01,3,67,14,4,72,1,0,2,8,0,0,70,33,0,0,54,2,84,3,20,19,1,0,10,54
100,2015-05-01,3,66,14,4,72,1,0,2,7,0,1,72,26,0,0,50,1,88,2,17,19,1,0,14,44
101,2015-06-01,3,71,12,4,71,1,0,2,6,0,0,83,23,0,0,61,2,94,2,22,15,2,0,14,42
102,2015-07-01,3,73,15,4,73,1,0,2,6,0,0,84,24,0,0,62,2,89,3,21,14,2,0,15,45
103,2015-08-01,3,78,17,5,66,1,0,2,7,0,0,82,24,0,0,56,2,95,2,20,16,1,0,15,40
104,2015-09-01,4,74,18,5,65,1,0,2,10,0,1,72,39,0,0,57,2,89,2,18,23,2,0,16,56
105,2015-10-01,4,71,16,5,60,1,0,3,9,0,0,63,34,0,0,53,2,83,3,20,22,3,0,17,52
106,2015-11-01,3,67,14,5,68,1,0,2,8,0,1,68,31,0,0,50,2,78,2,15,23,1,0,14,46
107,2015-12-01,3,77,14,4,55,1,0,2,8,0,0,64,25,0,0,46,2,75,2,14,16,1,0,12,44
108,2016-01-01,3,70,11,5,57,1,0,2,6,0,0,66,29,0,0,42,1,75,2,14,13,2,0,14,37
109,2016-02-01,2,73,12,5,63,1,0,2,8,0,0,64,43,0,0,48,1,74,3,17,24,2,0,16,48
110,2016-03-01,3,70,11,5,63,1,0,2,7,0,0,70,35,0,0,51,1,80,2,19,22,1,0,14,46
111,2016-04-01,2,69,11,4,72,1,0,1,6,0,1,73,33,0,0,47,2,84,2,19,21,2,0,17,44
112,2016-05-01,2,71,9,4,72,1,0,1,6,0,0,76,27,0,0,47,2,88,2,18,17,2,0,13,39
113,2016-06-01,2,80,10,5,68,0,0,2,5,0,0,85,21,0,0,50,2,99,3,22,18,1,0,8,33
114,2016-07-01,2,84,9,4,65,0,0,1,5,0,0,84,16,0,0,40,2,88,2,17,14,2,0,11,31
115,2016-08-01,2,84,11,5,65,0,0,1,5,0,0,79,22,0,0,47,1,92,2,18,10,1,0,12,30
116,2016-09-01,2,81,12,4,60,0,0,1,7,0,0,72,32,0,0,40,1,88,2,17,24,1,0,11,41
117,2016-10-01,2,76,9,5,57,1,0,1,7,0,0,68,30,0,0,42,2,90,2,17,23,2,0,14,45
118,2016-11-01,2,75,10,5,65,1,0,2,6,0,1,66,27,0,0,42,2,86,2,13,19,1,0,9,40
119,2016-12-01,2,88,9,4,53,0,0,1,5,0,0,69,25,0,0,37,1,73,2,13,14,1,0,10,36
120,2017-01-01,2,82,11,5,53,1,0,1,6,0,0,64,29,0,0,44,1,80,3,15,15,2,0,13,34
121,2017-02-01,2,83,9,6,62,1,0,2,5,0,0,65,40,0,0,47,1,77,2,18,21,1,0,16,46
122,2017-03-01,3,82,10,5,63,1,0,2,6,0,0,66,36,0,0,49,2,83,3,18,24,1,0,13,42
123,2017-04-01,3,86,8,5,68,1,0,2,5,0,0,73,30,0,0,44,1,92,3,20,25,1,0,16,40
124,2017-05-01,2,84,9,5,71,1,0,2,5,0,0,76,27,0,0,45,1,95,2,20,21,1,0,11,34
125,2017-06-01,2,100,7,5,68,0,0,2,4,0,0,87,19,0,0,45,2,100,2,20,17,2,0,12,26
126,2017-07-01,1,98,7,5,69,0,0,1,4,0,0,87,18,0,0,43,1,97,2,17,17,2,0,10,27
127,2017-08-01,3,96,10,4,65,1,0,2,4,0,0,80,18,0,0,46,2,95,2,20,18,1,0,13,28
128,2017-09-01,2,93,9,6,57,1,0,2,7,0,0,69,30,0,0,41,1,88,3,18,22,0,0,12,38
129,2017-10-01,2,87,9,5,59,1,0,1,6,0,0,69,31,0,0,43,2,90,2,16,24,1,0,13,43
130,2017-11-01,2,93,8,6,64,1,0,1,5,0,0,68,25,0,0,39,2,89,2,16,26,1,0,11,38
131,2017-12-01,2,99,7,5,51,1,0,1,5,0,0,65,23,0,0,33,1,76,2,12,14,1,0,9,30
